candidate_name	family	module_variant	region_mode	top_window_k	beta_region	beta_repeat	beta_hairpin	top_k	universe_genes	truth_genes	overlap	precision	recall	expected_random	fold_enrichment	hypergeom_pvalue
rbp_trace_v2_score_region__explicit__k_3__beta_0.5	region		explicit	3	0.5			100	55382	283	7	0.07	0.024734982332155476	0.5109963526055397	13.698727915194347	9.012753656072744e-07
rbp_trace_v2_score_region__explicit__k_3__beta_0.5	region		explicit	3	0.5			200	55382	283	14	0.07	0.04946996466431095	1.0219927052110793	13.698727915194347	3.030117683160773e-12
rbp_trace_v2_score_region__explicit__k_3__beta_0.5	region		explicit	3	0.5			500	55382	283	30	0.06	0.10600706713780919	2.5549817630276985	11.741766784452297	6.550458281301019e-23
rbp_trace_v2_score_region__explicit__k_3__beta_0.5	region		explicit	3	0.5			1000	55382	283	53	0.053	0.1872791519434629	5.109963526055397	10.371893992932863	2.307630166827326e-37
rbp_trace_v2_score_region__inferred__k_3__beta_0.5	region		inferred	3	0.5			50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_region__inferred__k_3__beta_0.5	region		inferred	3	0.5			100	55382	283	7	0.07	0.024734982332155476	0.5109963526055397	13.698727915194347	9.012753656072744e-07
rbp_trace_v2_score_region__inferred__k_3__beta_0.5	region		inferred	3	0.5			200	55382	283	15	0.075	0.053003533568904596	1.0219927052110793	14.677208480565373	1.8322462822219758e-13
rbp_trace_v2_score_region__inferred__k_3__beta_0.5	region		inferred	3	0.5			500	55382	283	28	0.056	0.0989399293286219	2.5549817630276985	10.958982332155477	1.1884176030787299e-20
rbp_trace_v2_score_region__inferred__k_3__beta_0.5	region		inferred	3	0.5			1000	55382	283	50	0.05	0.17667844522968199	5.109963526055397	9.784805653710247	4.855502886949398e-34
rbp_trace_v2_score_repeat__self_complementarity__k_3__beta_0.5	self_complementarity	self_complementarity		3		0.5		50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_repeat__self_complementarity__k_3__beta_0.5	self_complementarity	self_complementarity		3		0.5		100	55382	283	4	0.04	0.014134275618374558	0.5109963526055397	7.827844522968198	0.0017815003051390179
rbp_trace_v2_score_repeat__self_complementarity__k_3__beta_0.5	self_complementarity	self_complementarity		3		0.5		200	55382	283	12	0.06	0.04240282685512368	1.0219927052110793	11.741766784452297	6.537468874055962e-10
rbp_trace_v2_score_repeat__self_complementarity__k_3__beta_0.5	self_complementarity	self_complementarity		3		0.5		500	55382	283	27	0.054	0.09540636042402827	2.5549817630276985	10.567590106007067	1.5063350262035856e-19
rbp_trace_v2_score_repeat__self_complementarity__k_3__beta_0.5	self_complementarity	self_complementarity		3		0.5		1000	55382	283	47	0.047	0.16607773851590105	5.109963526055397	9.197717314487633	8.152450262027425e-31
rbp_trace_v2_score_repeat__inverted_repeat__k_3__beta_0.5	self_complementarity	inverted_repeat		3		0.5		50	55382	283	3	0.06	0.01060070671378092	0.25549817630276983	11.741766784452297	0.0021667041513411616
rbp_trace_v2_score_repeat__inverted_repeat__k_3__beta_0.5	self_complementarity	inverted_repeat		3		0.5		100	55382	283	5	0.05	0.0176678445229682	0.5109963526055397	9.784805653710249	0.00017036480270641945
rbp_trace_v2_score_repeat__inverted_repeat__k_3__beta_0.5	self_complementarity	inverted_repeat		3		0.5		200	55382	283	12	0.06	0.04240282685512368	1.0219927052110793	11.741766784452297	6.537468874055962e-10
rbp_trace_v2_score_repeat__inverted_repeat__k_3__beta_0.5	self_complementarity	inverted_repeat		3		0.5		500	55382	283	27	0.054	0.09540636042402827	2.5549817630276985	10.567590106007067	1.5063350262035856e-19
rbp_trace_v2_score_repeat__inverted_repeat__k_3__beta_0.5	self_complementarity	inverted_repeat		3		0.5		1000	55382	283	51	0.051	0.18021201413427562	5.109963526055397	9.980501766784453	3.883512567589718e-35
rbp_trace_v2_score_repeat__minus_simple_repeat_penalty__k_3__beta_0.5	self_complementarity	minus_simple_repeat_penalty		3		0.5		50	55382	283	0	0.0	0.0	0.25549817630276983	0.0	1.0
rbp_trace_v2_score_repeat__minus_simple_repeat_penalty__k_3__beta_0.5	self_complementarity	minus_simple_repeat_penalty		3		0.5		100	55382	283	0	0.0	0.0	0.5109963526055397	0.0	1.0
rbp_trace_v2_score_repeat__minus_simple_repeat_penalty__k_3__beta_0.5	self_complementarity	minus_simple_repeat_penalty		3		0.5		200	55382	283	0	0.0	0.0	1.0219927052110793	0.0	1.0
rbp_trace_v2_score_repeat__minus_simple_repeat_penalty__k_3__beta_0.5	self_complementarity	minus_simple_repeat_penalty		3		0.5		500	55382	283	4	0.008	0.014134275618374558	2.5549817630276985	1.5655689045936396	0.25354752190969065
rbp_trace_v2_score_repeat__minus_simple_repeat_penalty__k_3__beta_0.5	self_complementarity	minus_simple_repeat_penalty		3		0.5		1000	55382	283	5	0.005	0.0176678445229682	5.109963526055397	0.9784805653710248	0.5808049988093489
rbp_trace_v2_score_repeat__self_complementarity_minus_simple_repeat_penalty__k_3__beta_0.5	self_complementarity	self_complementarity_minus_simple_repeat_penalty		3		0.5		50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_repeat__self_complementarity_minus_simple_repeat_penalty__k_3__beta_0.5	self_complementarity	self_complementarity_minus_simple_repeat_penalty		3		0.5		100	55382	283	5	0.05	0.0176678445229682	0.5109963526055397	9.784805653710249	0.00017036480270641945
rbp_trace_v2_score_repeat__self_complementarity_minus_simple_repeat_penalty__k_3__beta_0.5	self_complementarity	self_complementarity_minus_simple_repeat_penalty		3		0.5		200	55382	283	9	0.045	0.03180212014134275	1.0219927052110793	8.806325088339223	1.0502453045555091e-06
rbp_trace_v2_score_repeat__self_complementarity_minus_simple_repeat_penalty__k_3__beta_0.5	self_complementarity	self_complementarity_minus_simple_repeat_penalty		3		0.5		500	55382	283	15	0.03	0.053003533568904596	2.5549817630276985	5.8708833922261485	6.048909795425084e-08
rbp_trace_v2_score_repeat__self_complementarity_minus_simple_repeat_penalty__k_3__beta_0.5	self_complementarity	self_complementarity_minus_simple_repeat_penalty		3		0.5		1000	55382	283	22	0.022	0.07773851590106007	5.109963526055397	4.305314487632509	1.3949836144554785e-08
rbp_trace_v2_score_paired_architecture__k_3__beta_0.5	paired_architecture	paired_architecture		3			0.5	50	55382	283	5	0.1	0.0176678445229682	0.25549817630276983	19.569611307420498	5.903141865067836e-06
rbp_trace_v2_score_paired_architecture__k_3__beta_0.5	paired_architecture	paired_architecture		3			0.5	100	55382	283	17	0.17	0.06007067137809187	0.5109963526055397	33.26833922261484	3.091434347045912e-21
rbp_trace_v2_score_paired_architecture__k_3__beta_0.5	paired_architecture	paired_architecture		3			0.5	200	55382	283	26	0.13	0.09187279151943463	1.0219927052110793	25.440494699646646	1.1256751719621933e-28
rbp_trace_v2_score_paired_architecture__k_3__beta_0.5	paired_architecture	paired_architecture		3			0.5	500	55382	283	33	0.066	0.1166077738515901	2.5549817630276985	12.915943462897527	2.0101989551652878e-26
rbp_trace_v2_score_paired_architecture__k_3__beta_0.5	paired_architecture	paired_architecture		3			0.5	1000	55382	283	46	0.046	0.1625441696113074	5.109963526055397	9.002021201413427	9.199156887453138e-30
rbp_trace_v2_score_region__explicit__k_3__beta_1.0	region		explicit	3	1.0			50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_region__explicit__k_3__beta_1.0	region		explicit	3	1.0			100	55382	283	7	0.07	0.024734982332155476	0.5109963526055397	13.698727915194347	9.012753656072744e-07
rbp_trace_v2_score_region__explicit__k_3__beta_1.0	region		explicit	3	1.0			200	55382	283	14	0.07	0.04946996466431095	1.0219927052110793	13.698727915194347	3.030117683160773e-12
rbp_trace_v2_score_region__explicit__k_3__beta_1.0	region		explicit	3	1.0			500	55382	283	30	0.06	0.10600706713780919	2.5549817630276985	11.741766784452297	6.550458281301019e-23
rbp_trace_v2_score_region__explicit__k_3__beta_1.0	region		explicit	3	1.0			1000	55382	283	53	0.053	0.1872791519434629	5.109963526055397	10.371893992932863	2.307630166827326e-37
rbp_trace_v2_score_region__inferred__k_3__beta_1.0	region		inferred	3	1.0			50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_region__inferred__k_3__beta_1.0	region		inferred	3	1.0			100	55382	283	7	0.07	0.024734982332155476	0.5109963526055397	13.698727915194347	9.012753656072744e-07
rbp_trace_v2_score_region__inferred__k_3__beta_1.0	region		inferred	3	1.0			200	55382	283	15	0.075	0.053003533568904596	1.0219927052110793	14.677208480565373	1.8322462822219758e-13
rbp_trace_v2_score_region__inferred__k_3__beta_1.0	region		inferred	3	1.0			500	55382	283	28	0.056	0.0989399293286219	2.5549817630276985	10.958982332155477	1.1884176030787299e-20
rbp_trace_v2_score_region__inferred__k_3__beta_1.0	region		inferred	3	1.0			1000	55382	283	50	0.05	0.17667844522968199	5.109963526055397	9.784805653710247	4.855502886949398e-34
rbp_trace_v2_score_repeat__self_complementarity__k_3__beta_1.0	self_complementarity	self_complementarity		3		1.0		50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_repeat__self_complementarity__k_3__beta_1.0	self_complementarity	self_complementarity		3		1.0		100	55382	283	4	0.04	0.014134275618374558	0.5109963526055397	7.827844522968198	0.0017815003051390179
rbp_trace_v2_score_repeat__self_complementarity__k_3__beta_1.0	self_complementarity	self_complementarity		3		1.0		200	55382	283	13	0.065	0.045936395759717315	1.0219927052110793	12.720247349823323	4.637811008882113e-11
rbp_trace_v2_score_repeat__self_complementarity__k_3__beta_1.0	self_complementarity	self_complementarity		3		1.0		500	55382	283	26	0.052	0.09187279151943463	2.5549817630276985	10.176197879858657	1.8305302279451222e-18
rbp_trace_v2_score_repeat__self_complementarity__k_3__beta_1.0	self_complementarity	self_complementarity		3		1.0		1000	55382	283	42	0.042	0.14840989399293286	5.109963526055397	8.219236749116607	1.1370878447413238e-25
rbp_trace_v2_score_repeat__inverted_repeat__k_3__beta_1.0	self_complementarity	inverted_repeat		3		1.0		50	55382	283	3	0.06	0.01060070671378092	0.25549817630276983	11.741766784452297	0.0021667041513411616
rbp_trace_v2_score_repeat__inverted_repeat__k_3__beta_1.0	self_complementarity	inverted_repeat		3		1.0		100	55382	283	4	0.04	0.014134275618374558	0.5109963526055397	7.827844522968198	0.0017815003051390179
rbp_trace_v2_score_repeat__inverted_repeat__k_3__beta_1.0	self_complementarity	inverted_repeat		3		1.0		200	55382	283	11	0.055	0.038869257950530034	1.0219927052110793	10.763286219081273	8.438813864819562e-09
rbp_trace_v2_score_repeat__inverted_repeat__k_3__beta_1.0	self_complementarity	inverted_repeat		3		1.0		500	55382	283	25	0.05	0.08833922261484099	2.5549817630276985	9.784805653710247	2.129910080438322e-17
rbp_trace_v2_score_repeat__inverted_repeat__k_3__beta_1.0	self_complementarity	inverted_repeat		3		1.0		1000	55382	283	46	0.046	0.1625441696113074	5.109963526055397	9.002021201413427	9.199156887453138e-30
rbp_trace_v2_score_repeat__minus_simple_repeat_penalty__k_3__beta_1.0	self_complementarity	minus_simple_repeat_penalty		3		1.0		50	55382	283	0	0.0	0.0	0.25549817630276983	0.0	1.0
rbp_trace_v2_score_repeat__minus_simple_repeat_penalty__k_3__beta_1.0	self_complementarity	minus_simple_repeat_penalty		3		1.0		100	55382	283	0	0.0	0.0	0.5109963526055397	0.0	1.0
rbp_trace_v2_score_repeat__minus_simple_repeat_penalty__k_3__beta_1.0	self_complementarity	minus_simple_repeat_penalty		3		1.0		200	55382	283	1	0.005	0.0035335689045936395	1.0219927052110793	0.9784805653710248	0.641728005101488
rbp_trace_v2_score_repeat__minus_simple_repeat_penalty__k_3__beta_1.0	self_complementarity	minus_simple_repeat_penalty		3		1.0		500	55382	283	2	0.004	0.007067137809187279	2.5549817630276985	0.7827844522968198	0.7259873181509241
rbp_trace_v2_score_repeat__minus_simple_repeat_penalty__k_3__beta_1.0	self_complementarity	minus_simple_repeat_penalty		3		1.0		1000	55382	283	3	0.003	0.01060070671378092	5.109963526055397	0.5870883392226148	0.8871517680234944
rbp_trace_v2_score_repeat__self_complementarity_minus_simple_repeat_penalty__k_3__beta_1.0	self_complementarity	self_complementarity_minus_simple_repeat_penalty		3		1.0		50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_repeat__self_complementarity_minus_simple_repeat_penalty__k_3__beta_1.0	self_complementarity	self_complementarity_minus_simple_repeat_penalty		3		1.0		100	55382	283	5	0.05	0.0176678445229682	0.5109963526055397	9.784805653710249	0.00017036480270641945
rbp_trace_v2_score_repeat__self_complementarity_minus_simple_repeat_penalty__k_3__beta_1.0	self_complementarity	self_complementarity_minus_simple_repeat_penalty		3		1.0		200	55382	283	8	0.04	0.028268551236749116	1.0219927052110793	7.827844522968198	9.952377730381755e-06
rbp_trace_v2_score_repeat__self_complementarity_minus_simple_repeat_penalty__k_3__beta_1.0	self_complementarity	self_complementarity_minus_simple_repeat_penalty		3		1.0		500	55382	283	11	0.022	0.038869257950530034	2.5549817630276985	4.305314487632509	6.207280538994068e-05
rbp_trace_v2_score_repeat__self_complementarity_minus_simple_repeat_penalty__k_3__beta_1.0	self_complementarity	self_complementarity_minus_simple_repeat_penalty		3		1.0		1000	55382	283	19	0.019	0.06713780918727916	5.109963526055397	3.718226148409894	1.244685888189499e-06
rbp_trace_v2_score_paired_architecture__k_3__beta_1.0	paired_architecture	paired_architecture		3			1.0	50	55382	283	5	0.1	0.0176678445229682	0.25549817630276983	19.569611307420498	5.903141865067836e-06
rbp_trace_v2_score_paired_architecture__k_3__beta_1.0	paired_architecture	paired_architecture		3			1.0	100	55382	283	16	0.16	0.05653710247349823	0.5109963526055397	31.311378091872793	1.2913794301838538e-19
rbp_trace_v2_score_paired_architecture__k_3__beta_1.0	paired_architecture	paired_architecture		3			1.0	200	55382	283	23	0.115	0.0812720848056537	1.0219927052110793	22.505053003533572	3.08698594246896e-24
rbp_trace_v2_score_paired_architecture__k_3__beta_1.0	paired_architecture	paired_architecture		3			1.0	500	55382	283	32	0.064	0.11307420494699646	2.5549817630276985	12.524551236749117	3.092733955300095e-25
rbp_trace_v2_score_paired_architecture__k_3__beta_1.0	paired_architecture	paired_architecture		3			1.0	1000	55382	283	39	0.039	0.13780918727915195	5.109963526055397	7.632148409893993	9.889853616817145e-23
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	3	0.0	0.0	0.0	50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	3	0.0	0.0	0.0	100	55382	283	8	0.08	0.028268551236749116	0.5109963526055397	15.655689045936397	5.217754481474298e-08
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	3	0.0	0.0	0.0	200	55382	283	16	0.08	0.05653710247349823	1.0219927052110793	15.655689045936397	1.029793422698481e-14
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	3	0.0	0.0	0.0	500	55382	283	28	0.056	0.0989399293286219	2.5549817630276985	10.958982332155477	1.1884176030787299e-20
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	3	0.0	0.0	0.0	1000	55382	283	48	0.048	0.1696113074204947	5.109963526055397	9.393413427561837	7.037724790867853e-32
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	3	0.0	0.0	0.0	50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	3	0.0	0.0	0.0	100	55382	283	8	0.08	0.028268551236749116	0.5109963526055397	15.655689045936397	5.217754481474298e-08
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	3	0.0	0.0	0.0	200	55382	283	16	0.08	0.05653710247349823	1.0219927052110793	15.655689045936397	1.029793422698481e-14
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	3	0.0	0.0	0.0	500	55382	283	28	0.056	0.0989399293286219	2.5549817630276985	10.958982332155477	1.1884176030787299e-20
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	3	0.0	0.0	0.0	1000	55382	283	48	0.048	0.1696113074204947	5.109963526055397	9.393413427561837	7.037724790867853e-32
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	3	0.0	0.0	0.0	50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_all_context__k_3__beta_region_0.0__beta_repeat_0.0__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	3	0.0	0.0	0.0	100	55382	283	8	0.08	0.028268551236749116	0.5109963526055397	15.655689045936397	5.217754481474298e-08
