label	seed	top_k	universe_genes	truth_genes	overlap	precision	recall	expected_random	fold_enrichment	hypergeom_pvalue	score_family	selected_candidate
baseline_score	1889382247	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	baseline_score	
baseline_score	1889382247	1000	55382	85	15	0.015	0.17647058823529413	1.5347946986385468	9.773294117647058	3.539891612987571e-11	baseline_score	
baseline_score	800250632	50	55382	85	2	0.04	0.023529411764705882	0.07673973493192734	26.062117647058823	0.002718446297612528	baseline_score	
baseline_score	800250632	100	55382	85	3	0.03	0.03529411764705882	0.1534794698638547	19.546588235294116	0.0005066767547709261	baseline_score	
baseline_score	800250632	200	55382	85	6	0.03	0.07058823529411765	0.3069589397277094	19.546588235294116	7.096701621300616e-07	baseline_score	
baseline_score	800250632	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	baseline_score	
baseline_score	800250632	1000	55382	85	14	0.014	0.16470588235294117	1.5347946986385468	9.121741176470588	4.148628118290772e-10	baseline_score	
baseline_score	1539420525	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	baseline_score	
baseline_score	1539420525	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	baseline_score	
baseline_score	1539420525	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	baseline_score	
baseline_score	1539420525	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	baseline_score	
baseline_score	1539420525	1000	55382	85	11	0.011	0.12941176470588237	1.5347946986385468	7.1670823529411765	3.9813967814760067e-07	baseline_score	
baseline_score	1778277625	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	baseline_score	
baseline_score	1778277625	100	55382	85	2	0.02	0.023529411764705882	0.1534794698638547	13.031058823529412	0.010453459425604047	baseline_score	
baseline_score	1778277625	200	55382	85	8	0.04	0.09411764705882353	0.3069589397277094	26.062117647058823	9.53159274910495e-10	baseline_score	
baseline_score	1778277625	500	55382	85	11	0.022	0.12941176470588237	0.7673973493192734	14.334164705882353	3.4057139975216167e-10	baseline_score	
baseline_score	1778277625	1000	55382	85	20	0.02	0.23529411764705882	1.5347946986385468	13.031058823529412	5.233586345763059e-17	baseline_score	
baseline_score	1624446027	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	baseline_score	
baseline_score	1624446027	100	55382	85	2	0.02	0.023529411764705882	0.1534794698638547	13.031058823529412	0.010453459425604047	baseline_score	
baseline_score	1624446027	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	baseline_score	
baseline_score	1624446027	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	baseline_score	
baseline_score	1624446027	1000	55382	85	14	0.014	0.16470588235294117	1.5347946986385468	9.121741176470588	4.148628118290772e-10	baseline_score	
baseline_score	1797759645	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	baseline_score	
baseline_score	1797759645	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	baseline_score	
baseline_score	1797759645	200	55382	85	2	0.01	0.023529411764705882	0.3069589397277094	6.515529411764706	0.03809108791724583	baseline_score	
baseline_score	1797759645	500	55382	85	12	0.024	0.1411764705882353	0.7673973493192734	15.637270588235294	1.8639910687386197e-11	baseline_score	
baseline_score	1797759645	1000	55382	85	18	0.018	0.21176470588235294	1.5347946986385468	11.72795294117647	1.3888759226249115e-14	baseline_score	
baseline_score	748698052	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	baseline_score	
baseline_score	748698052	100	55382	85	2	0.02	0.023529411764705882	0.1534794698638547	13.031058823529412	0.010453459425604047	baseline_score	
baseline_score	748698052	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	baseline_score	
baseline_score	748698052	500	55382	85	10	0.02	0.11764705882352941	0.7673973493192734	13.031058823529412	5.621894708032004e-09	baseline_score	
baseline_score	748698052	1000	55382	85	16	0.016	0.18823529411764706	1.5347946986385468	10.424847058823529	2.7913285098061328e-12	baseline_score	
rbp_trace_v2_score_region	336362904	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	336362904	100	55382	85	2	0.02	0.023529411764705882	0.1534794698638547	13.031058823529412	0.010453459425604047	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	336362904	200	55382	85	4	0.02	0.047058823529411764	0.3069589397277094	13.031058823529412	0.00026585296744680183	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	336362904	500	55382	85	11	0.022	0.12941176470588237	0.7673973493192734	14.334164705882353	3.4057139975216167e-10	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	336362904	1000	55382	85	17	0.017	0.2	1.5347946986385468	11.0764	2.0413349387555667e-13	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_repeat	336362904	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	rbp_trace_v2_score_repeat	rbp_trace_v2_score_repeat__beta_0.1
rbp_trace_v2_score_repeat	336362904	100	55382	85	0	0.0	0.0	0.1534794698638547	0.0	1.0	rbp_trace_v2_score_repeat	rbp_trace_v2_score_repeat__beta_0.1
rbp_trace_v2_score_repeat	336362904	200	55382	85	3	0.015	0.03529411764705882	0.3069589397277094	9.773294117647058	0.0036863461672057792	rbp_trace_v2_score_repeat	rbp_trace_v2_score_repeat__beta_0.1
rbp_trace_v2_score_repeat	336362904	500	55382	85	12	0.024	0.1411764705882353	0.7673973493192734	15.637270588235294	1.8639910687386197e-11	rbp_trace_v2_score_repeat	rbp_trace_v2_score_repeat__beta_0.1
rbp_trace_v2_score_repeat	336362904	1000	55382	85	19	0.019	0.2235294117647059	1.5347946986385468	12.379505882352941	8.815900966876997e-16	rbp_trace_v2_score_repeat	rbp_trace_v2_score_repeat__beta_0.1
rbp_trace_v2_score_hairpin	336362904	50	55382	85	4	0.08	0.047058823529411764	0.07673973493192734	52.124235294117646	1.1274162732231085e-06	rbp_trace_v2_score_hairpin	rbp_trace_v2_score_hairpin__beta_0.5
rbp_trace_v2_score_hairpin	336362904	100	55382	85	8	0.08	0.09411764705882353	0.1534794698638547	52.124235294117646	3.642984874584991e-12	rbp_trace_v2_score_hairpin	rbp_trace_v2_score_hairpin__beta_0.5
rbp_trace_v2_score_hairpin	336362904	200	55382	85	9	0.045	0.10588235294117647	0.3069589397277094	29.319882352941175	2.8312600963932207e-11	rbp_trace_v2_score_hairpin	rbp_trace_v2_score_hairpin__beta_0.5
rbp_trace_v2_score_hairpin	336362904	500	55382	85	13	0.026	0.15294117647058825	0.7673973493192734	16.940376470588237	9.277757227849406e-13	rbp_trace_v2_score_hairpin	rbp_trace_v2_score_hairpin__beta_0.5
rbp_trace_v2_score_hairpin	336362904	1000	55382	85	15	0.015	0.17647058823529413	1.5347946986385468	9.773294117647058	3.539891612987571e-11	rbp_trace_v2_score_hairpin	rbp_trace_v2_score_hairpin__beta_0.5
rbp_trace_v2_score_all_context	336362904	50	55382	85	3	0.06	0.03529411764705882	0.07673973493192734	39.09317647058823	6.490838192097662e-05	rbp_trace_v2_score_all_context	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.5
rbp_trace_v2_score_all_context	336362904	100	55382	85	5	0.05	0.058823529411764705	0.1534794698638547	32.57764705882353	5.074337816477653e-07	rbp_trace_v2_score_all_context	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.5
rbp_trace_v2_score_all_context	336362904	200	55382	85	10	0.05	0.11764705882352941	0.3069589397277094	32.57764705882353	7.436465293960245e-13	rbp_trace_v2_score_all_context	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.5
rbp_trace_v2_score_all_context	336362904	500	55382	85	12	0.024	0.1411764705882353	0.7673973493192734	15.637270588235294	1.8639910687386197e-11	rbp_trace_v2_score_all_context	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.5
rbp_trace_v2_score_all_context	336362904	1000	55382	85	18	0.018	0.21176470588235294	1.5347946986385468	11.72795294117647	1.3888759226249115e-14	rbp_trace_v2_score_all_context	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.5
rbp_trace_v2_score_region	1989451307	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	1989451307	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	1989451307	200	55382	85	3	0.015	0.03529411764705882	0.3069589397277094	9.773294117647058	0.0036863461672057792	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	1989451307	500	55382	85	5	0.01	0.058823529411764705	0.7673973493192734	6.515529411764706	0.0010657068517250707	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	1989451307	1000	55382	85	14	0.014	0.16470588235294117	1.5347946986385468	9.121741176470588	4.148628118290772e-10	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_repeat	1989451307	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	rbp_trace_v2_score_repeat	rbp_trace_v2_score_repeat__beta_0.1
rbp_trace_v2_score_repeat	1989451307	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	rbp_trace_v2_score_repeat	rbp_trace_v2_score_repeat__beta_0.1
rbp_trace_v2_score_repeat	1989451307	200	55382	85	3	0.015	0.03529411764705882	0.3069589397277094	9.773294117647058	0.0036863461672057792	rbp_trace_v2_score_repeat	rbp_trace_v2_score_repeat__beta_0.1
rbp_trace_v2_score_repeat	1989451307	500	55382	85	9	0.018	0.10588235294117647	0.7673973493192734	11.72795294117647	8.319009241327734e-08	rbp_trace_v2_score_repeat	rbp_trace_v2_score_repeat__beta_0.1
rbp_trace_v2_score_repeat	1989451307	1000	55382	85	15	0.015	0.17647058823529413	1.5347946986385468	9.773294117647058	3.539891612987571e-11	rbp_trace_v2_score_repeat	rbp_trace_v2_score_repeat__beta_0.1
rbp_trace_v2_score_hairpin	1989451307	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	rbp_trace_v2_score_hairpin	rbp_trace_v2_score_hairpin__beta_0.5
rbp_trace_v2_score_hairpin	1989451307	100	55382	85	5	0.05	0.058823529411764705	0.1534794698638547	32.57764705882353	5.074337816477653e-07	rbp_trace_v2_score_hairpin	rbp_trace_v2_score_hairpin__beta_0.5
rbp_trace_v2_score_hairpin	1989451307	200	55382	85	7	0.035	0.08235294117647059	0.3069589397277094	22.804352941176468	2.8036287197230294e-08	rbp_trace_v2_score_hairpin	rbp_trace_v2_score_hairpin__beta_0.5
rbp_trace_v2_score_hairpin	1989451307	500	55382	85	10	0.02	0.11764705882352941	0.7673973493192734	13.031058823529412	5.621894708032004e-09	rbp_trace_v2_score_hairpin	rbp_trace_v2_score_hairpin__beta_0.5
rbp_trace_v2_score_hairpin	1989451307	1000	55382	85	13	0.013	0.15294117647058825	1.5347946986385468	8.470188235294119	4.474962031553135e-09	rbp_trace_v2_score_hairpin	rbp_trace_v2_score_hairpin__beta_0.5
rbp_trace_v2_score_all_context	1989451307	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	rbp_trace_v2_score_all_context	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_1.0
rbp_trace_v2_score_all_context	1989451307	100	55382	85	4	0.04	0.047058823529411764	0.1534794698638547	26.062117647058823	1.810712769027053e-05	rbp_trace_v2_score_all_context	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_1.0
rbp_trace_v2_score_all_context	1989451307	200	55382	85	8	0.04	0.09411764705882353	0.3069589397277094	26.062117647058823	9.53159274910495e-10	rbp_trace_v2_score_all_context	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_1.0
rbp_trace_v2_score_all_context	1989451307	500	55382	85	10	0.02	0.11764705882352941	0.7673973493192734	13.031058823529412	5.621894708032004e-09	rbp_trace_v2_score_all_context	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_1.0
rbp_trace_v2_score_all_context	1989451307	1000	55382	85	14	0.014	0.16470588235294117	1.5347946986385468	9.121741176470588	4.148628118290772e-10	rbp_trace_v2_score_all_context	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_1.0
rbp_trace_v2_score_region	1289457136	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	1289457136	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	1289457136	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	1289457136	500	55382	85	11	0.022	0.12941176470588237	0.7673973493192734	14.334164705882353	3.4057139975216167e-10	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_region	1289457136	1000	55382	85	19	0.019	0.2235294117647059	1.5347946986385468	12.379505882352941	8.815900966876997e-16	rbp_trace_v2_score_region	rbp_trace_v2_score_region__beta_0.1
rbp_trace_v2_score_repeat	1289457136	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	rbp_trace_v2_score_repeat	rbp_trace_v2_score_repeat__beta_0.1
