seed	model_name	feature_name	coefficient	abs_coefficient
1889382247	logistic_elasticnet	top5_percent_mean_score	0.6145836221608053	0.6145836221608053
1889382247	logistic_elasticnet	max_base_score	0.06063881587686005	0.06063881587686005
1889382247	logistic_elasticnet	min_base_score	0.18212496854801477	0.18212496854801477
1889382247	logistic_elasticnet	mean_top3_inverted_base_score	-0.20719125394255866	0.20719125394255866
1889382247	logistic_elasticnet	mean_top5_inverted_base_score	-0.6428677719477564	0.6428677719477564
1889382247	logistic_elasticnet	top3_motif_score	-0.17092695094237823	0.17092695094237823
1889382247	logistic_elasticnet	top5_motif_score	-1.1664500739875334	1.1664500739875334
1889382247	logistic_elasticnet	max_motif_score	-0.04906345790677395	0.04906345790677395
1889382247	logistic_elasticnet	motif_positive_fraction_top3_mean	-0.12721386117868858	0.12721386117868858
1889382247	logistic_elasticnet	top3_structure_score	0.0	0.0
1889382247	logistic_elasticnet	top5_structure_score	-0.2207373999587447	0.2207373999587447
1889382247	logistic_elasticnet	max_structure_score	0.4979537980067898	0.4979537980067898
1889382247	logistic_elasticnet	top3_paired_probability_mean	-0.2909013326710123	0.2909013326710123
1889382247	logistic_elasticnet	top3_fraction_high_paired	0.15754380754883873	0.15754380754883873
1889382247	logistic_elasticnet	local_41nt_paired_mean_top3	0.6628050422953644	0.6628050422953644
1889382247	logistic_elasticnet	local_81nt_paired_mean_top3	-0.4619852312915132	0.4619852312915132
1889382247	logistic_elasticnet	longest_high_paired_run_max	-0.09899057770030016	0.09899057770030016
1889382247	logistic_elasticnet	paired_run_density_top3	0.15754380754883873	0.15754380754883873
1889382247	logistic_elasticnet	reverse_complement_kmer_pair_density_top3	-0.0679179750853326	0.0679179750853326
1889382247	logistic_elasticnet	AU_rich_paired_density_top3	0.1442589079657247	0.1442589079657247
1889382247	logistic_elasticnet	U_rich_paired_density_top3	-0.029022533263450213	0.029022533263450213
1889382247	logistic_elasticnet	U_content_top3	-0.2908350993219462	0.2908350993219462
1889382247	logistic_elasticnet	UC_content_top3	0.33478167096482814	0.33478167096482814
1889382247	logistic_elasticnet	AU_content_top3	0.8478192126629853	0.8478192126629853
1889382247	logistic_elasticnet	max_U_homopolymer_len_max	0.8055737860620985	0.8055737860620985
1889382247	logistic_elasticnet	shannon_entropy_top3	0.14651112403494404	0.14651112403494404
1889382247	logistic_elasticnet	low_complexity_score_top3	-0.1465111240349432	0.1465111240349432
1889382247	logistic_elasticnet	UUUUUUU_count_max	-0.48632758527220116	0.48632758527220116
1889382247	logistic_elasticnet	top_Urich_kmer_density_top3	0.20401576899192783	0.20401576899192783
1889382247	logistic_elasticnet	n_windows	0.33862748975228857	0.33862748975228857
1889382247	logistic_elasticnet	log1p_n_windows	-0.3649012513066677	0.3649012513066677
1889382247	logistic_elasticnet	n_windows_bin_code	-0.03316758751722422	0.03316758751722422
1889382247	logistic_elasticnet	n_high_score_windows_0.9	0.29377392888807824	0.29377392888807824
1889382247	logistic_elasticnet	n_high_score_windows_0.95	-0.08875848294913852	0.08875848294913852
1889382247	logistic_elasticnet	fraction_high_score_windows_0.9	0.4434770205258339	0.4434770205258339
1889382247	logistic_elasticnet	fraction_high_score_windows_0.95	-0.5073347104884199	0.5073347104884199
800250632	logistic_l2	max_score	0.4713940941209762	0.4713940941209762
800250632	logistic_l2	top3_mean_score	-0.21767896057334468	0.21767896057334468
800250632	logistic_l2	top5_mean_score	0.3077126758443282	0.3077126758443282
800250632	logistic_l2	top10_mean_score	0.8061925609175538	0.8061925609175538
800250632	logistic_l2	top5_percent_mean_score	-0.28423066492438814	0.28423066492438814
800250632	logistic_l2	max_base_score	-0.0034692315719336785	0.0034692315719336785
800250632	logistic_l2	min_base_score	0.37061806716217666	0.37061806716217666
800250632	logistic_l2	mean_top3_inverted_base_score	-0.03475789620667023	0.03475789620667023
800250632	logistic_l2	mean_top5_inverted_base_score	-0.047177460450913804	0.047177460450913804
800250632	logistic_l2	top3_motif_score	-0.15625697995823948	0.15625697995823948
800250632	logistic_l2	top5_motif_score	-0.7919429029429312	0.7919429029429312
800250632	logistic_l2	max_motif_score	-0.0932900993570427	0.0932900993570427
